,DATE_TIME,DAYS,TOTAL_TRAFFIC,STATION_LINE
71006,2017-02-18,Saturday,603.0,NORWOOD AV JZ
71007,2017-02-19,Sunday,517.0,NORWOOD AV JZ
71008,2017-02-20,Monday,2257.0,NORWOOD AV JZ
71009,2017-02-21,Tuesday,2871.0,NORWOOD AV JZ
71010,2017-02-22,Wednesday,3007.0,NORWOOD AV JZ
71011,2017-02-23,Thursday,2948.0,NORWOOD AV JZ
71012,2017-02-24,Friday,3010.0,NORWOOD AV JZ
71013,2017-02-25,Saturday,2077.0,NORWOOD AV JZ
71014,2017-02-26,Sunday,1714.0,NORWOOD AV JZ
71015,2017-02-27,Monday,3287.0,NORWOOD AV JZ
71016,2017-02-28,Tuesday,3392.0,NORWOOD AV JZ
71017,2017-03-01,Wednesday,3328.0,NORWOOD AV JZ
71018,2017-03-02,Thursday,3338.0,NORWOOD AV JZ
71019,2017-03-03,Friday,3225.0,NORWOOD AV JZ
71020,2017-03-04,Saturday,2167.0,NORWOOD AV JZ
71021,2017-03-05,Sunday,1571.0,NORWOOD AV JZ
71022,2017-03-06,Monday,3376.0,NORWOOD AV JZ
71023,2017-03-07,Tuesday,3274.0,NORWOOD AV JZ
71024,2017-03-08,Wednesday,3354.0,NORWOOD AV JZ
71025,2017-03-09,Thursday,3322.0,NORWOOD AV JZ
71026,2017-03-10,Friday,3267.0,NORWOOD AV JZ
71027,2017-03-11,Saturday,2016.0,NORWOOD AV JZ
71028,2017-03-12,Sunday,1605.0,NORWOOD AV JZ
71029,2017-03-13,Monday,3147.0,NORWOOD AV JZ
71030,2017-03-14,Tuesday,220.0,NORWOOD AV JZ
71031,2017-03-15,Wednesday,3284.0,NORWOOD AV JZ
71032,2017-03-16,Thursday,3458.0,NORWOOD AV JZ
71033,2017-03-17,Friday,3569.0,NORWOOD AV JZ
71034,2017-03-18,Saturday,2177.0,NORWOOD AV JZ
71035,2017-03-19,Sunday,1816.0,NORWOOD AV JZ
71036,2017-03-20,Monday,3368.0,NORWOOD AV JZ
71037,2017-03-21,Tuesday,3390.0,NORWOOD AV JZ
71038,2017-03-22,Wednesday,3369.0,NORWOOD AV JZ
71039,2017-03-23,Thursday,3269.0,NORWOOD AV JZ
71040,2017-03-24,Friday,3253.0,NORWOOD AV JZ
71041,2017-03-25,Saturday,605.0,NORWOOD AV JZ
71042,2017-03-26,Sunday,489.0,NORWOOD AV JZ
71043,2017-03-27,Monday,3298.0,NORWOOD AV JZ
71044,2017-03-28,Tuesday,3285.0,NORWOOD AV JZ
71045,2017-03-29,Wednesday,3352.0,NORWOOD AV JZ
71046,2017-03-30,Thursday,3269.0,NORWOOD AV JZ
71047,2017-03-31,Friday,3156.0,NORWOOD AV JZ
71048,2017-04-01,Saturday,2143.0,NORWOOD AV JZ
71049,2017-04-02,Sunday,1759.0,NORWOOD AV JZ
71050,2017-04-03,Monday,3219.0,NORWOOD AV JZ
71051,2017-04-04,Tuesday,3237.0,NORWOOD AV JZ
71052,2017-04-05,Wednesday,3296.0,NORWOOD AV JZ
71053,2017-04-06,Thursday,3123.0,NORWOOD AV JZ
71054,2017-04-07,Friday,3316.0,NORWOOD AV JZ
71055,2017-04-08,Saturday,1861.0,NORWOOD AV JZ
71056,2017-04-09,Sunday,1492.0,NORWOOD AV JZ
71057,2017-04-10,Monday,2851.0,NORWOOD AV JZ
71058,2017-04-11,Tuesday,2926.0,NORWOOD AV JZ
71059,2017-04-12,Wednesday,2854.0,NORWOOD AV JZ
71060,2017-04-13,Thursday,2800.0,NORWOOD AV JZ
71061,2017-04-14,Friday,2634.0,NORWOOD AV JZ
71062,2017-04-15,Saturday,2052.0,NORWOOD AV JZ
71063,2017-04-16,Sunday,1761.0,NORWOOD AV JZ
71064,2017-04-17,Monday,2677.0,NORWOOD AV JZ
71065,2017-04-18,Tuesday,2846.0,NORWOOD AV JZ
71066,2017-04-19,Wednesday,3226.0,NORWOOD AV JZ
71067,2017-04-20,Thursday,3233.0,NORWOOD AV JZ
71068,2017-04-21,Friday,3306.0,NORWOOD AV JZ
71069,2017-04-22,Saturday,2046.0,NORWOOD AV JZ
71070,2017-04-23,Sunday,1732.0,NORWOOD AV JZ
71071,2017-04-24,Monday,3165.0,NORWOOD AV JZ
71072,2017-04-25,Tuesday,3205.0,NORWOOD AV JZ
71073,2017-04-26,Wednesday,3189.0,NORWOOD AV JZ
71074,2017-04-27,Thursday,3325.0,NORWOOD AV JZ
71075,2017-04-28,Friday,3304.0,NORWOOD AV JZ
71076,2017-04-29,Saturday,1984.0,NORWOOD AV JZ
71077,2017-04-30,Sunday,1471.0,NORWOOD AV JZ
71078,2017-05-01,Monday,3208.0,NORWOOD AV JZ
71079,2017-05-02,Tuesday,3316.0,NORWOOD AV JZ
71080,2017-05-03,Wednesday,3330.0,NORWOOD AV JZ
71081,2017-05-04,Thursday,3329.0,NORWOOD AV JZ
71082,2017-05-05,Friday,3048.0,NORWOOD AV JZ
71083,2017-05-06,Saturday,2198.0,NORWOOD AV JZ
71084,2017-05-07,Sunday,1688.0,NORWOOD AV JZ
71085,2017-05-08,Monday,3144.0,NORWOOD AV JZ
71086,2017-05-09,Tuesday,3274.0,NORWOOD AV JZ
71087,2017-05-10,Wednesday,3302.0,NORWOOD AV JZ
71088,2017-05-11,Thursday,3277.0,NORWOOD AV JZ
71089,2017-05-12,Friday,3229.0,NORWOOD AV JZ
71090,2017-05-13,Saturday,1909.0,NORWOOD AV JZ
71091,2017-05-14,Sunday,1655.0,NORWOOD AV JZ
71092,2017-05-15,Monday,3301.0,NORWOOD AV JZ
71093,2017-05-16,Tuesday,3261.0,NORWOOD AV JZ
71094,2017-05-17,Wednesday,3342.0,NORWOOD AV JZ
71095,2017-05-18,Thursday,3237.0,NORWOOD AV JZ
71096,2017-05-19,Friday,3327.0,NORWOOD AV JZ
71097,2017-05-20,Saturday,2000.0,NORWOOD AV JZ
71098,2017-05-21,Sunday,1458.0,NORWOOD AV JZ
71099,2017-05-22,Monday,3122.0,NORWOOD AV JZ
71100,2017-05-23,Tuesday,3368.0,NORWOOD AV JZ
71101,2017-05-24,Wednesday,3338.0,NORWOOD AV JZ
71102,2017-05-25,Thursday,3195.0,NORWOOD AV JZ
71103,2017-05-26,Friday,3335.0,NORWOOD AV JZ
71104,2017-05-27,Saturday,2104.0,NORWOOD AV JZ
71105,2017-05-28,Sunday,1814.0,NORWOOD AV JZ
71106,2017-05-29,Monday,1836.0,NORWOOD AV JZ
71107,2017-05-30,Tuesday,3145.0,NORWOOD AV JZ
71108,2017-05-31,Wednesday,3149.0,NORWOOD AV JZ
71109,2017-06-01,Thursday,3287.0,NORWOOD AV JZ
71110,2017-06-02,Friday,3216.0,NORWOOD AV JZ
71111,2017-06-03,Saturday,1877.0,NORWOOD AV JZ
71112,2017-06-04,Sunday,1500.0,NORWOOD AV JZ
71113,2017-06-05,Monday,3127.0,NORWOOD AV JZ
71114,2017-06-06,Tuesday,3227.0,NORWOOD AV JZ
71115,2017-06-07,Wednesday,3309.0,NORWOOD AV JZ
71116,2017-06-08,Thursday,3022.0,NORWOOD AV JZ
71117,2017-06-09,Friday,3286.0,NORWOOD AV JZ
71118,2017-06-10,Saturday,2245.0,NORWOOD AV JZ
71119,2017-06-11,Sunday,1822.0,NORWOOD AV JZ
71120,2017-06-12,Monday,3085.0,NORWOOD AV JZ
71121,2017-06-13,Tuesday,3087.0,NORWOOD AV JZ
71122,2017-06-14,Wednesday,3073.0,NORWOOD AV JZ
71123,2017-06-15,Thursday,3143.0,NORWOOD AV JZ
71124,2017-06-16,Friday,3095.0,NORWOOD AV JZ
71125,2017-06-17,Saturday,1875.0,NORWOOD AV JZ
71126,2017-06-18,Sunday,1516.0,NORWOOD AV JZ
71127,2017-06-19,Monday,2911.0,NORWOOD AV JZ
71128,2017-06-20,Tuesday,2923.0,NORWOOD AV JZ
71129,2017-06-21,Wednesday,2954.0,NORWOOD AV JZ
71130,2017-06-22,Thursday,3099.0,NORWOOD AV JZ
71131,2017-06-23,Friday,2949.0,NORWOOD AV JZ
71132,2017-06-24,Saturday,2006.0,NORWOOD AV JZ
71133,2017-06-25,Sunday,1789.0,NORWOOD AV JZ
71134,2017-06-26,Monday,2836.0,NORWOOD AV JZ
71135,2017-06-27,Tuesday,3111.0,NORWOOD AV JZ
71136,2017-06-28,Wednesday,3223.0,NORWOOD AV JZ
71137,2017-06-29,Thursday,2935.0,NORWOOD AV JZ
71138,2016-12-31,Saturday,2168.0,NOSTRAND AV 3
71139,2017-01-01,Sunday,1479.0,NOSTRAND AV 3
71140,2017-01-02,Monday,1766.0,NOSTRAND AV 3
71141,2017-01-03,Tuesday,3035.0,NOSTRAND AV 3
71142,2017-01-04,Wednesday,3086.0,NOSTRAND AV 3
71143,2017-01-05,Thursday,3116.0,NOSTRAND AV 3
71144,2017-01-06,Friday,3109.0,NOSTRAND AV 3
71145,2017-01-07,Saturday,1888.0,NOSTRAND AV 3
71146,2017-01-08,Sunday,1501.0,NOSTRAND AV 3
71147,2017-01-09,Monday,3091.0,NOSTRAND AV 3
71148,2017-01-10,Tuesday,3182.0,NOSTRAND AV 3
71149,2017-01-11,Wednesday,3168.0,NOSTRAND AV 3
71150,2017-01-12,Thursday,3176.0,NOSTRAND AV 3
71151,2017-01-13,Friday,3227.0,NOSTRAND AV 3
71152,2017-01-14,Saturday,1888.0,NOSTRAND AV 3
71153,2017-01-15,Sunday,1526.0,NOSTRAND AV 3
71154,2017-01-16,Monday,1906.0,NOSTRAND AV 3
71155,2017-01-17,Tuesday,3119.0,NOSTRAND AV 3
71156,2017-01-18,Wednesday,3071.0,NOSTRAND AV 3
71157,2017-01-19,Thursday,3073.0,NOSTRAND AV 3
71158,2017-01-20,Friday,3077.0,NOSTRAND AV 3
71159,2017-01-21,Saturday,1698.0,NOSTRAND AV 3
71160,2017-01-22,Sunday,1283.0,NOSTRAND AV 3
71161,2017-01-23,Monday,2823.0,NOSTRAND AV 3
71162,2017-01-24,Tuesday,2790.0,NOSTRAND AV 3
71163,2017-01-25,Wednesday,3352.0,NOSTRAND AV 3
71164,2017-01-26,Thursday,2934.0,NOSTRAND AV 3
71165,2017-01-27,Friday,3012.0,NOSTRAND AV 3
71166,2017-01-28,Saturday,1879.0,NOSTRAND AV 3
71167,2017-01-29,Sunday,1581.0,NOSTRAND AV 3
71168,2017-01-30,Monday,2914.0,NOSTRAND AV 3
71169,2017-01-31,Tuesday,3002.0,NOSTRAND AV 3
71170,2017-02-01,Wednesday,3030.0,NOSTRAND AV 3
71171,2017-02-02,Thursday,3195.0,NOSTRAND AV 3
71172,2017-02-03,Friday,3276.0,NOSTRAND AV 3
71173,2017-02-04,Saturday,2098.0,NOSTRAND AV 3
71174,2017-02-05,Sunday,1628.0,NOSTRAND AV 3
71175,2017-02-06,Monday,3084.0,NOSTRAND AV 3
71176,2017-02-07,Tuesday,3194.0,NOSTRAND AV 3
71177,2017-02-08,Wednesday,3270.0,NOSTRAND AV 3
71178,2017-02-09,Thursday,1793.0,NOSTRAND AV 3
71179,2017-02-10,Friday,3305.0,NOSTRAND AV 3
71180,2017-02-11,Saturday,2235.0,NOSTRAND AV 3
71181,2017-02-12,Sunday,1730.0,NOSTRAND AV 3
71182,2017-02-13,Monday,3069.0,NOSTRAND AV 3
71183,2017-02-14,Tuesday,3247.0,NOSTRAND AV 3
71184,2017-02-15,Wednesday,3277.0,NOSTRAND AV 3
71185,2017-02-16,Thursday,3231.0,NOSTRAND AV 3
71186,2017-02-17,Friday,3217.0,NOSTRAND AV 3
71187,2017-02-18,Saturday,1784.0,NOSTRAND AV 3
71188,2017-02-19,Sunday,1476.0,NOSTRAND AV 3
71189,2017-02-20,Monday,1763.0,NOSTRAND AV 3
71190,2017-02-21,Tuesday,2848.0,NOSTRAND AV 3
71191,2017-02-22,Wednesday,2887.0,NOSTRAND AV 3
71192,2017-02-23,Thursday,3026.0,NOSTRAND AV 3
71193,2017-02-24,Friday,3091.0,NOSTRAND AV 3
71194,2017-02-25,Saturday,2175.0,NOSTRAND AV 3
71195,2017-02-26,Sunday,1756.0,NOSTRAND AV 3
71196,2017-02-27,Monday,3143.0,NOSTRAND AV 3
71197,2017-02-28,Tuesday,3280.0,NOSTRAND AV 3
71198,2017-03-01,Wednesday,3237.0,NOSTRAND AV 3
71199,2017-03-02,Thursday,3153.0,NOSTRAND AV 3
71200,2017-03-03,Friday,3194.0,NOSTRAND AV 3
71201,2017-03-04,Saturday,2251.0,NOSTRAND AV 3
71202,2017-03-05,Sunday,1635.0,NOSTRAND AV 3
71203,2017-03-06,Monday,3255.0,NOSTRAND AV 3
71204,2017-03-07,Tuesday,3231.0,NOSTRAND AV 3
71205,2017-03-08,Wednesday,3374.0,NOSTRAND AV 3
71206,2017-03-09,Thursday,3202.0,NOSTRAND AV 3
71207,2017-03-10,Friday,3100.0,NOSTRAND AV 3
71208,2017-03-11,Saturday,2274.0,NOSTRAND AV 3
71209,2017-03-12,Sunday,1602.0,NOSTRAND AV 3
71210,2017-03-13,Monday,3434.0,NOSTRAND AV 3
71211,2017-03-14,Tuesday,991.0,NOSTRAND AV 3
71212,2017-03-15,Wednesday,3352.0,NOSTRAND AV 3
71213,2017-03-16,Thursday,3462.0,NOSTRAND AV 3
71214,2017-03-17,Friday,3472.0,NOSTRAND AV 3
71215,2017-03-18,Saturday,2049.0,NOSTRAND AV 3
71216,2017-03-19,Sunday,1684.0,NOSTRAND AV 3
71217,2017-03-20,Monday,3180.0,NOSTRAND AV 3
71218,2017-03-21,Tuesday,3345.0,NOSTRAND AV 3
71219,2017-03-22,Wednesday,3179.0,NOSTRAND AV 3
71220,2017-03-23,Thursday,3298.0,NOSTRAND AV 3
71221,2017-03-24,Friday,3253.0,NOSTRAND AV 3
71222,2017-03-25,Saturday,2123.0,NOSTRAND AV 3
71223,2017-03-26,Sunday,1620.0,NOSTRAND AV 3
71224,2017-03-27,Monday,3088.0,NOSTRAND AV 3
71225,2017-03-28,Tuesday,3306.0,NOSTRAND AV 3
71226,2017-03-29,Wednesday,2703.0,NOSTRAND AV 3
71227,2017-03-30,Thursday,3773.0,NOSTRAND AV 3
71228,2017-03-31,Friday,3195.0,NOSTRAND AV 3
71229,2017-04-01,Saturday,2112.0,NOSTRAND AV 3
71230,2017-04-02,Sunday,1731.0,NOSTRAND AV 3
71231,2017-04-03,Monday,3241.0,NOSTRAND AV 3
71232,2017-04-04,Tuesday,3223.0,NOSTRAND AV 3
71233,2017-04-05,Wednesday,3295.0,NOSTRAND AV 3
71234,2017-04-06,Thursday,3216.0,NOSTRAND AV 3
71235,2017-04-07,Friday,3151.0,NOSTRAND AV 3
71236,2017-04-08,Saturday,1992.0,NOSTRAND AV 3
71237,2017-04-09,Sunday,1574.0,NOSTRAND AV 3
71238,2017-04-10,Monday,2541.0,NOSTRAND AV 3
71239,2017-04-11,Tuesday,2750.0,NOSTRAND AV 3
71240,2017-04-12,Wednesday,2806.0,NOSTRAND AV 3
71241,2017-04-13,Thursday,2823.0,NOSTRAND AV 3
71242,2017-04-14,Friday,2616.0,NOSTRAND AV 3
71243,2017-04-15,Saturday,2137.0,NOSTRAND AV 3
71244,2017-04-16,Sunday,1730.0,NOSTRAND AV 3
71245,2017-04-17,Monday,2549.0,NOSTRAND AV 3
71246,2017-04-18,Tuesday,2765.0,NOSTRAND AV 3
71247,2017-04-19,Wednesday,3200.0,NOSTRAND AV 3
71248,2017-04-20,Thursday,3222.0,NOSTRAND AV 3
71249,2017-04-21,Friday,3271.0,NOSTRAND AV 3
71250,2017-04-22,Saturday,2259.0,NOSTRAND AV 3
71251,2017-04-23,Sunday,1832.0,NOSTRAND AV 3
71252,2017-04-24,Monday,3182.0,NOSTRAND AV 3
71253,2017-04-25,Tuesday,3321.0,NOSTRAND AV 3
71254,2017-04-26,Wednesday,3523.0,NOSTRAND AV 3
71255,2017-04-27,Thursday,3491.0,NOSTRAND AV 3
71256,2017-04-28,Friday,3271.0,NOSTRAND AV 3
71257,2017-04-29,Saturday,2250.0,NOSTRAND AV 3
71258,2017-04-30,Sunday,1796.0,NOSTRAND AV 3
71259,2017-05-01,Monday,3198.0,NOSTRAND AV 3
71260,2017-05-02,Tuesday,3373.0,NOSTRAND AV 3
71261,2017-05-03,Wednesday,3496.0,NOSTRAND AV 3
71262,2017-05-04,Thursday,3357.0,NOSTRAND AV 3
71263,2017-05-05,Friday,3184.0,NOSTRAND AV 3
71264,2017-05-06,Saturday,2253.0,NOSTRAND AV 3
71265,2017-05-07,Sunday,1786.0,NOSTRAND AV 3
71266,2017-05-08,Monday,2956.0,NOSTRAND AV 3
71267,2017-05-09,Tuesday,3141.0,NOSTRAND AV 3
71268,2017-05-10,Wednesday,3339.0,NOSTRAND AV 3
71269,2017-05-11,Thursday,3379.0,NOSTRAND AV 3
71270,2017-05-12,Friday,3537.0,NOSTRAND AV 3
71271,2017-05-13,Saturday,1979.0,NOSTRAND AV 3
71272,2017-05-14,Sunday,1765.0,NOSTRAND AV 3
71273,2017-05-15,Monday,3191.0,NOSTRAND AV 3
71274,2017-05-16,Tuesday,3342.0,NOSTRAND AV 3
71275,2017-05-17,Wednesday,3377.0,NOSTRAND AV 3
71276,2017-05-18,Thursday,3321.0,NOSTRAND AV 3
71277,2017-05-19,Friday,3246.0,NOSTRAND AV 3
71278,2017-05-20,Saturday,2284.0,NOSTRAND AV 3
71279,2017-05-21,Sunday,1874.0,NOSTRAND AV 3
71280,2017-05-22,Monday,3119.0,NOSTRAND AV 3
71281,2017-05-23,Tuesday,3216.0,NOSTRAND AV 3
71282,2017-05-24,Wednesday,3300.0,NOSTRAND AV 3
71283,2017-05-25,Thursday,3298.0,NOSTRAND AV 3
71284,2017-05-26,Friday,3184.0,NOSTRAND AV 3
71285,2017-05-27,Saturday,2033.0,NOSTRAND AV 3
71286,2017-05-28,Sunday,1584.0,NOSTRAND AV 3
71287,2017-05-29,Monday,1591.0,NOSTRAND AV 3
71288,2017-05-30,Tuesday,3099.0,NOSTRAND AV 3
71289,2017-05-31,Wednesday,3102.0,NOSTRAND AV 3
71290,2017-06-01,Thursday,3132.0,NOSTRAND AV 3
71291,2017-06-02,Friday,3211.0,NOSTRAND AV 3
71292,2017-06-03,Saturday,2285.0,NOSTRAND AV 3
71293,2017-06-04,Sunday,1797.0,NOSTRAND AV 3
71294,2017-06-05,Monday,3052.0,NOSTRAND AV 3
71295,2017-06-06,Tuesday,3300.0,NOSTRAND AV 3
71296,2017-06-07,Wednesday,3348.0,NOSTRAND AV 3
71297,2017-06-08,Thursday,3064.0,NOSTRAND AV 3
71298,2017-06-09,Friday,3460.0,NOSTRAND AV 3
71299,2017-06-10,Saturday,2180.0,NOSTRAND AV 3
71300,2017-06-11,Sunday,1770.0,NOSTRAND AV 3
71301,2017-06-12,Monday,2993.0,NOSTRAND AV 3
71302,2017-06-13,Tuesday,3129.0,NOSTRAND AV 3
71303,2017-06-14,Wednesday,3173.0,NOSTRAND AV 3
71304,2017-06-15,Thursday,3081.0,NOSTRAND AV 3
71305,2017-06-16,Friday,3128.0,NOSTRAND AV 3
71306,2017-06-17,Saturday,2049.0,NOSTRAND AV 3
71307,2017-06-18,Sunday,1700.0,NOSTRAND AV 3
71308,2017-06-19,Monday,2836.0,NOSTRAND AV 3
71309,2017-06-20,Tuesday,3262.0,NOSTRAND AV 3
71310,2017-06-21,Wednesday,3002.0,NOSTRAND AV 3
71311,2017-06-22,Thursday,3126.0,NOSTRAND AV 3
71312,2017-06-23,Friday,2919.0,NOSTRAND AV 3
71313,2017-06-24,Saturday,2144.0,NOSTRAND AV 3
71314,2017-06-25,Sunday,1849.0,NOSTRAND AV 3
71315,2017-06-26,Monday,2702.0,NOSTRAND AV 3
71316,2017-06-27,Tuesday,3111.0,NOSTRAND AV 3
71317,2017-06-28,Wednesday,3158.0,NOSTRAND AV 3
71318,2017-06-29,Thursday,2900.0,NOSTRAND AV 3
71319,2016-12-31,Saturday,3636.0,NOSTRAND AV AC
71320,2017-01-01,Sunday,2406.0,NOSTRAND AV AC
71321,2017-01-02,Monday,2923.0,NOSTRAND AV AC
71322,2017-01-03,Tuesday,4567.0,NOSTRAND AV AC
71323,2017-01-04,Wednesday,4714.0,NOSTRAND AV AC
71324,2017-01-05,Thursday,4833.0,NOSTRAND AV AC
71325,2017-01-06,Friday,4927.0,NOSTRAND AV AC
71326,2017-01-07,Saturday,3090.0,NOSTRAND AV AC
71327,2017-01-08,Sunday,2516.0,NOSTRAND AV AC
71328,2017-01-09,Monday,4286.0,NOSTRAND AV AC
71329,2017-01-10,Tuesday,4705.0,NOSTRAND AV AC
71330,2017-01-11,Wednesday,5125.0,NOSTRAND AV AC
71331,2017-01-12,Thursday,5151.0,NOSTRAND AV AC
71332,2017-01-13,Friday,5009.0,NOSTRAND AV AC
71333,2017-01-14,Saturday,3516.0,NOSTRAND AV AC
71334,2017-01-15,Sunday,3092.0,NOSTRAND AV AC
71335,2017-01-16,Monday,3310.0,NOSTRAND AV AC
71336,2017-01-17,Tuesday,4803.0,NOSTRAND AV AC
71337,2017-01-18,Wednesday,4985.0,NOSTRAND AV AC
71338,2017-01-19,Thursday,5015.0,NOSTRAND AV AC
71339,2017-01-20,Friday,5093.0,NOSTRAND AV AC
71340,2017-01-21,Saturday,4134.0,NOSTRAND AV AC
71341,2017-01-22,Sunday,2653.0,NOSTRAND AV AC
71342,2017-01-23,Monday,4506.0,NOSTRAND AV AC
71343,2017-01-24,Tuesday,4606.0,NOSTRAND AV AC
71344,2017-01-25,Wednesday,4753.0,NOSTRAND AV AC
71345,2017-01-26,Thursday,5097.0,NOSTRAND AV AC
71346,2017-01-27,Friday,5032.0,NOSTRAND AV AC
71347,2017-01-28,Saturday,3821.0,NOSTRAND AV AC
71348,2017-01-29,Sunday,2883.0,NOSTRAND AV AC
71349,2017-01-30,Monday,4587.0,NOSTRAND AV AC
71350,2017-01-31,Tuesday,4882.0,NOSTRAND AV AC
71351,2017-02-01,Wednesday,5108.0,NOSTRAND AV AC
71352,2017-02-02,Thursday,5198.0,NOSTRAND AV AC
71353,2017-02-03,Friday,5169.0,NOSTRAND AV AC
71354,2017-02-04,Saturday,3398.0,NOSTRAND AV AC
71355,2017-02-05,Sunday,2648.0,NOSTRAND AV AC
71356,2017-02-06,Monday,5025.0,NOSTRAND AV AC
71357,2017-02-07,Tuesday,4868.0,NOSTRAND AV AC
71358,2017-02-08,Wednesday,5355.0,NOSTRAND AV AC
71359,2017-02-09,Thursday,2742.0,NOSTRAND AV AC
71360,2017-02-10,Friday,4590.0,NOSTRAND AV AC
71361,2017-02-11,Saturday,3704.0,NOSTRAND AV AC
71362,2017-02-12,Sunday,2491.0,NOSTRAND AV AC
71363,2017-02-13,Monday,4791.0,NOSTRAND AV AC
71364,2017-02-14,Tuesday,5108.0,NOSTRAND AV AC
71365,2017-02-15,Wednesday,4903.0,NOSTRAND AV AC
71366,2017-02-16,Thursday,5085.0,NOSTRAND AV AC
71367,2017-02-17,Friday,5231.0,NOSTRAND AV AC
71368,2017-02-18,Saturday,3696.0,NOSTRAND AV AC
71369,2017-02-19,Sunday,2933.0,NOSTRAND AV AC
71370,2017-02-20,Monday,3337.0,NOSTRAND AV AC
71371,2017-02-21,Tuesday,4638.0,NOSTRAND AV AC
71372,2017-02-22,Wednesday,4539.0,NOSTRAND AV AC
71373,2017-02-23,Thursday,4506.0,NOSTRAND AV AC
71374,2017-02-24,Friday,4823.0,NOSTRAND AV AC
71375,2017-02-25,Saturday,3532.0,NOSTRAND AV AC
71376,2017-02-26,Sunday,2675.0,NOSTRAND AV AC
71377,2017-02-27,Monday,4550.0,NOSTRAND AV AC
71378,2017-02-28,Tuesday,5116.0,NOSTRAND AV AC
71379,2017-03-01,Wednesday,4979.0,NOSTRAND AV AC
71380,2017-03-02,Thursday,5215.0,NOSTRAND AV AC
71381,2017-03-03,Friday,5074.0,NOSTRAND AV AC
71382,2017-03-04,Saturday,3410.0,NOSTRAND AV AC
71383,2017-03-05,Sunday,2629.0,NOSTRAND AV AC
71384,2017-03-06,Monday,4792.0,NOSTRAND AV AC
71385,2017-03-07,Tuesday,5131.0,NOSTRAND AV AC
71386,2017-03-08,Wednesday,5123.0,NOSTRAND AV AC
71387,2017-03-09,Thursday,5235.0,NOSTRAND AV AC
71388,2017-03-10,Friday,4911.0,NOSTRAND AV AC
71389,2017-03-11,Saturday,3561.0,NOSTRAND AV AC
71390,2017-03-12,Sunday,2447.0,NOSTRAND AV AC
71391,2017-03-13,Monday,4976.0,NOSTRAND AV AC
71392,2017-03-14,Tuesday,1277.0,NOSTRAND AV AC
71393,2017-03-15,Wednesday,4834.0,NOSTRAND AV AC
71394,2017-03-16,Thursday,5092.0,NOSTRAND AV AC
71395,2017-03-17,Friday,5216.0,NOSTRAND AV AC
71396,2017-03-18,Saturday,3557.0,NOSTRAND AV AC
71397,2017-03-19,Sunday,2862.0,NOSTRAND AV AC
71398,2017-03-20,Monday,5094.0,NOSTRAND AV AC
71399,2017-03-21,Tuesday,5180.0,NOSTRAND AV AC
71400,2017-03-22,Wednesday,5118.0,NOSTRAND AV AC
71401,2017-03-23,Thursday,5280.0,NOSTRAND AV AC
71402,2017-03-24,Friday,5105.0,NOSTRAND AV AC
71403,2017-03-25,Saturday,3778.0,NOSTRAND AV AC
71404,2017-03-26,Sunday,2700.0,NOSTRAND AV AC
71405,2017-03-27,Monday,4699.0,NOSTRAND AV AC
71406,2017-03-28,Tuesday,4913.0,NOSTRAND AV AC
71407,2017-03-29,Wednesday,4691.0,NOSTRAND AV AC
71408,2017-03-30,Thursday,5353.0,NOSTRAND AV AC
71409,2017-03-31,Friday,4744.0,NOSTRAND AV AC
71410,2017-04-01,Saturday,3688.0,NOSTRAND AV AC
71411,2017-04-02,Sunday,2981.0,NOSTRAND AV AC
71412,2017-04-03,Monday,4980.0,NOSTRAND AV AC
71413,2017-04-04,Tuesday,4968.0,NOSTRAND AV AC
71414,2017-04-05,Wednesday,5153.0,NOSTRAND AV AC
71415,2017-04-06,Thursday,4914.0,NOSTRAND AV AC
71416,2017-04-07,Friday,5204.0,NOSTRAND AV AC
71417,2017-04-08,Saturday,3793.0,NOSTRAND AV AC
71418,2017-04-09,Sunday,3037.0,NOSTRAND AV AC
71419,2017-04-10,Monday,4605.0,NOSTRAND AV AC
71420,2017-04-11,Tuesday,4753.0,NOSTRAND AV AC
71421,2017-04-12,Wednesday,4948.0,NOSTRAND AV AC
71422,2017-04-13,Thursday,4796.0,NOSTRAND AV AC
71423,2017-04-14,Friday,4738.0,NOSTRAND AV AC
71424,2017-04-15,Saturday,3621.0,NOSTRAND AV AC
71425,2017-04-16,Sunday,2867.0,NOSTRAND AV AC
71426,2017-04-17,Monday,4537.0,NOSTRAND AV AC
71427,2017-04-18,Tuesday,4818.0,NOSTRAND AV AC
71428,2017-04-19,Wednesday,5007.0,NOSTRAND AV AC
71429,2017-04-20,Thursday,5226.0,NOSTRAND AV AC
71430,2017-04-21,Friday,5134.0,NOSTRAND AV AC
71431,2017-04-22,Saturday,3779.0,NOSTRAND AV AC
71432,2017-04-23,Sunday,2982.0,NOSTRAND AV AC
71433,2017-04-24,Monday,4884.0,NOSTRAND AV AC
71434,2017-04-25,Tuesday,4941.0,NOSTRAND AV AC
71435,2017-04-26,Wednesday,4991.0,NOSTRAND AV AC
71436,2017-04-27,Thursday,5054.0,NOSTRAND AV AC
71437,2017-04-28,Friday,5257.0,NOSTRAND AV AC
71438,2017-04-29,Saturday,3671.0,NOSTRAND AV AC
71439,2017-04-30,Sunday,2817.0,NOSTRAND AV AC
71440,2017-05-01,Monday,4973.0,NOSTRAND AV AC
71441,2017-05-02,Tuesday,5139.0,NOSTRAND AV AC
